year,state_alpha,state_fips,value,Categories,crop_usgs,kg_ha,ld50_ct_ha_bil,ld50_or_ha_bil,unsurveyed,noncrop,source,coverage
2010,MS,28,1,Corn,Corn,0.02884044,0.4459634,3.48531,0,0,usgs,3
2010,MS,28,2,Cotton,Cotton,1.893624,13.37457,33.11452,0,0,usgs,3
2010,MS,28,3,Rice,Rice,0.4155624,1.505362,1.404655,0,0,usgs,3
2010,MS,28,4,Sorghum,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,5,Soybeans,Soybeans,0.135742,0.7959731,6.591382,0,0,usgs,3
2010,MS,28,6,Sunflower,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,10,Peanuts,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,11,Tobacco,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,12,Sweet Corn,Vegetables_and_fruit,1.04167,3.861438,3.75023,0,0,usgs,3
2010,MS,28,13,Pop or Orn Corn,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,14,Mint,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,21,Barley,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,22,Durum Wheat,Wheat,0.02157777,0.5971828,0.3982988,0,0,usgs,3
2010,MS,28,23,Spring Wheat,Wheat,0.02157777,0.5971828,0.3982988,0,0,usgs,3
2010,MS,28,24,Winter Wheat,Wheat,0.02157777,0.5971828,0.3982988,0,0,usgs,3
2010,MS,28,25,Other Small Grains,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,26,Dbl Crop WinWht/Soybeans,Double,0.1573198,1.393156,6.98968,0,0,usgs,3
2010,MS,28,27,Rye,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,28,Oats,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,29,Millet,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,30,Speltz,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,31,Canola,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,32,Flaxseed,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,33,Safflower,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,34,Rape Seed,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,35,Mustard,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,36,Alfalfa,Alfalfa,0.1198906,1.579697,2.397811,0,0,interp,3
2010,MS,28,37,Other Hay/Non Alfalfa,Pasture_and_hay,0.004355916,0.01315057,0.02453282,0,0,interp_s,3
2010,MS,28,38,Camelina,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,39,Buckwheat,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,41,Sugarbeets,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,42,Dry Beans,Vegetables_and_fruit,1.04167,3.861438,3.75023,0,0,usgs,3
2010,MS,28,43,Potatoes,Vegetables_and_fruit,1.04167,3.861438,3.75023,0,0,usgs,3
2010,MS,28,44,Other Crops,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,45,Sugarcane,Other_crops,0.5782284,5.413137,7.50982,0,0,usgs,3
2010,MS,28,46,Sweet Potatoes,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,47,Misc Vegs & Fruits,Not_surveyed,NA,NA,NA,1,0,NA,2
2010,MS,28,48,Watermelons,Vegetables_and_fruit,1.04167,3.861438,3.75023,0,0,usgs,3
