cmpd_usgs,state_alpha,state_fips,year,Categories,value,crop_usgs,kg_ha,unsurveyed,noncrop,coverage
ALUMINUMPHOSPHIDE,CA,6,1997,Corn,1,Corn,1.24439102840286e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Cotton,2,Cotton,NA,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Rice,3,Rice,7.490787e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Sorghum,4,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Soybeans,5,Soybeans,NA,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Sunflower,6,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Peanuts,10,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Tobacco,11,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Sweet Corn,12,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pop or Orn Corn,13,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Mint,14,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Barley,21,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Durum Wheat,22,Wheat,8.23270400699348e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Spring Wheat,23,Wheat,8.23270400699348e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Winter Wheat,24,Wheat,8.23270400699348e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Other Small Grains,25,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop WinWht/Soybeans,26,Double,8.23270400699348e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Rye,27,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Oats,28,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Millet,29,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Speltz,30,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Canola,31,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Flaxseed,32,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Safflower,33,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Rape Seed,34,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Mustard,35,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Alfalfa,36,Alfalfa,2.167946e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Other Hay/Non Alfalfa,37,Pasture_and_hay,4.228331e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Camelina,38,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Buckwheat,39,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Sugarbeets,41,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dry Beans,42,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Potatoes,43,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Other Crops,44,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Sugarcane,45,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Sweet Potatoes,46,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Misc Vegs & Fruits,47,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Watermelons,48,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Onions,49,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Cucumbers,50,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Chick Peas,51,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Lentils,52,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Peas,53,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Tomatoes,54,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Caneberries,55,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Hops,56,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Herbs,57,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Clover/Wildflowers,58,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Sod/Grass Seed,59,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Switchgrass,60,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Fallow/Idle Cropland,61,Pasture_and_hay,4.228331e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pasture/Grass,62,Pasture_and_hay,4.228331e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Forest,63,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Shrubland,64,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Barren,65,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Cherries,66,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Peaches,67,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Apples,68,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Grapes,69,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Christmas Trees,70,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Other Tree Crops,71,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Citrus,72,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pecans,74,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Almonds,75,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Walnuts,76,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pears,77,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Water,83,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Wetlands,87,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Aquaculture,92,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Open Water,111,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Perennial Ice/Snow,112,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Developed/Open Space,121,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Developed/Low Intensity,122,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Developed/Med Intensity,123,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Developed/High Intensity,124,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Barren,131,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Deciduous Forest,141,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Evergreen Forest,142,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Mixed Forest,143,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Shrubland,152,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Grassland Herbaceous,171,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Grassland/Pasture,176,Pasture_and_hay,4.228331e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pasture/Hay,181,Pasture_and_hay,4.228331e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Woody Wetlands,190,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Herbaceous Wetlands,195,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1997,Pistachios,204,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Triticale,205,Other_crops,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Carrots,206,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Asparagus,207,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Garlic,208,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Cantaloupes,209,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Prunes,210,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Olives,211,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Oranges,212,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Honeydew Melons,213,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Broccoli,214,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Peppers,216,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pomegranates,217,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Nectarines,218,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Greens,219,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Plums,220,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Strawberries,221,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Squash,222,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Apricots,223,Orchards_and_grapes,0.008787743,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Vetch,224,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop WinWht/Corn,225,Double,8.35714310983377e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Oats/Corn,226,Double,0.00100182551028403,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Lettuce,227,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Pumpkins,229,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Lettuce/Durum Wht,230,Double,9.95628552576048e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Lettuce/Cantaloupe,231,Double,3.447163037534e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Lettuce/Cotton,232,Double,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Lettuce/Barley,233,Double,0.0011617397518767,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Durum Wht/Sorghum,234,Double,0.00181265200069935,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Barley/Sorghum,235,Double,0.0019787632,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop WinWht/Sorghum,236,Double,0.00181265200069935,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Barley/Corn,237,Double,0.00100182551028403,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop WinWht/Cotton,238,Double,8.23270400699348e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Soybeans/Cotton,239,Double,NA,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Soybeans/Oats,240,Double,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Corn/Soybeans,241,Double,1.24439102840286e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Blueberries,242,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Cabbage,243,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Cauliflower,244,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Celery,245,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Radishes,246,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Turnips,247,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Eggplants,248,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Gourds,249,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1997,Cranberries,250,Vegetables_and_fruit,1.723581518767e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1997,Dbl Crop Barley/Soybeans,254,Double,9.893816e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Corn,1,Corn,4.94210326030552e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Cotton,2,Cotton,NA,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Rice,3,Rice,7.817803e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Sorghum,4,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Soybeans,5,Soybeans,NA,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Sunflower,6,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Peanuts,10,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Tobacco,11,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Sweet Corn,12,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pop or Orn Corn,13,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Mint,14,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Barley,21,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Durum Wheat,22,Wheat,1.95903192300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Spring Wheat,23,Wheat,1.95903192300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Winter Wheat,24,Wheat,1.95903192300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Other Small Grains,25,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop WinWht/Soybeans,26,Double,1.95903192300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Rye,27,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Oats,28,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Millet,29,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Speltz,30,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Canola,31,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Flaxseed,32,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Safflower,33,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Rape Seed,34,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Mustard,35,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Alfalfa,36,Alfalfa,2.585578e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Other Hay/Non Alfalfa,37,Pasture_and_hay,7.33202e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Camelina,38,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Buckwheat,39,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Sugarbeets,41,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dry Beans,42,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Potatoes,43,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Other Crops,44,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Sugarcane,45,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Sweet Potatoes,46,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Misc Vegs & Fruits,47,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Watermelons,48,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Onions,49,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Cucumbers,50,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Chick Peas,51,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Lentils,52,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Peas,53,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Tomatoes,54,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Caneberries,55,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Hops,56,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Herbs,57,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Clover/Wildflowers,58,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Sod/Grass Seed,59,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Switchgrass,60,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Fallow/Idle Cropland,61,Pasture_and_hay,7.33202e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pasture/Grass,62,Pasture_and_hay,7.33202e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Forest,63,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Shrubland,64,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Barren,65,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Cherries,66,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Peaches,67,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Apples,68,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Grapes,69,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Christmas Trees,70,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Other Tree Crops,71,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Citrus,72,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pecans,74,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Almonds,75,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Walnuts,76,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pears,77,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Water,83,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Wetlands,87,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Aquaculture,92,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Open Water,111,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Perennial Ice/Snow,112,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Developed/Open Space,121,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Developed/Low Intensity,122,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Developed/Med Intensity,123,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Developed/High Intensity,124,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Barren,131,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Deciduous Forest,141,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Evergreen Forest,142,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Mixed Forest,143,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Shrubland,152,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Grassland Herbaceous,171,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Grassland/Pasture,176,Pasture_and_hay,7.33202e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pasture/Hay,181,Pasture_and_hay,7.33202e-6,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Woody Wetlands,190,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Herbaceous Wetlands,195,Non_crop,NA,0,1,1
ALUMINUMPHOSPHIDE,CA,6,1998,Pistachios,204,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Triticale,205,Other_crops,7.046402e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Carrots,206,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Asparagus,207,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Garlic,208,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Cantaloupes,209,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Prunes,210,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Olives,211,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Oranges,212,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Honeydew Melons,213,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Broccoli,214,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Peppers,216,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pomegranates,217,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Nectarines,218,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Greens,219,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Plums,220,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Strawberries,221,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Squash,222,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Apricots,223,Orchards_and_grapes,0.00255269,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Vetch,224,Not_surveyed,NA,1,0,2
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop WinWht/Corn,225,Double,6.90113518330951e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Oats/Corn,226,Double,1.19885052603055e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Lettuce,227,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Pumpkins,229,Vegetables_and_fruit,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Lettuce/Durum Wht,230,Double,0.00883550239825749,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Lettuce/Cantaloupe,231,Double,0.0176318241580549,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Lettuce/Cotton,232,Double,0.00881591207902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Lettuce/Barley,233,Double,0.00888637609902745,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Durum Wht/Sorghum,234,Double,9.00543392300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Barley/Sorghum,235,Double,1.4092804e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop WinWht/Sorghum,236,Double,9.00543392300399e-5,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop Barley/Corn,237,Double,1.19885052603055e-4,0,0,3
ALUMINUMPHOSPHIDE,CA,6,1998,Dbl Crop WinWht/Cotton,238,Double,1.95903192300399e-5,0,0,3
